split,region,distance,axis,y_true,y_pred,abs_error
random,in,2.8e-05,8.695899,0.28852502,0.30020777,0.01168275
random,in,0.000157,9.462504,0.34353336,0.33913245,0.00440092
random,in,2e-05,8.39392,0.29603902,0.28899122,0.0070478
random,in,0.000237,6.905706,0.10218895,0.12773121,0.02554226
random,in,0.001571,6.766963,0.18627851,0.19358509,0.00730658
random,in,0.000589,4.808376,0.09713292,0.18653932,0.0894064
random,in,3.3e-05,6.871342,0.31159023,0.31536925,0.00377901
random,in,7.8e-05,10.198716,0.24471267,0.24439618,0.00031649
random,in,0.00017,9.381019,0.20910319,0.21131067,0.00220748
random,in,1.6e-05,9.589659,0.22662823,0.23507863,0.0084504
random,in,9.9e-05,10.86383,0.24913083,0.24742254,0.00170828
random,in,0.000152,8.722145,0.2476473,0.2366571,0.0109902
random,in,6e-06,9.552216,0.20871519,0.21006398,0.00134878
random,in,0.000206,9.189621,0.24896656,0.25668003,0.00771347
random,in,4.3e-05,9.99156,0.26281288,0.26488288,0.00207
random,in,5.5e-05,9.584402,0.37173427,0.35998773,0.01174653
random,in,4.6e-05,8.498925,0.1937059,0.19448271,0.00077681
random,in,1.6e-05,9.466307,0.25883613,0.25825606,0.00058007
random,in,7.7e-05,9.337857,0.26327894,0.26096797,0.00231097
random,in,8e-05,9.62286,0.23214278,0.22011937,0.01202342
random,in,0.000306,11.322832,0.23634607,0.25486305,0.01851698
random,in,5.9e-05,8.133882,0.23442793,0.23110212,0.00332581
random,in,5.7e-05,9.699899,0.18529257,0.18526317,2.939e-05
random,in,0.000227,7.758431,0.34026988,0.33952375,0.00074613
random,in,8e-06,10.150045,0.17506709,0.17430282,0.00076427
random,in,8.2e-05,9.460432,0.16450422,0.18937485,0.02487063
random,in,7e-06,9.108763,0.2328102,0.23932731,0.00651712
random,in,0.000544,7.060805,0.2970871,0.29494723,0.00213987
random,in,7e-06,8.933011,0.11974167,0.12258945,0.00284777
random,in,8e-05,9.703684,0.23089078,0.23232474,0.00143397
random,in,4.7e-05,9.413168,0.36164481,0.36336219,0.00171738
random,in,9.7e-05,9.21988,0.33171006,0.33832144,0.00661138
random,in,2.1e-05,10.581713,0.11196101,0.13548926,0.02352825
random,in,3e-06,10.025204,0.26237798,0.25632029,0.00605769
random,in,1.7e-05,9.969071,0.23199336,0.22883076,0.0031626
random,in,0.000481,7.755165,0.22180709,0.21556144,0.00624565
random,in,0.000108,9.500179,0.24405491,0.24110645,0.00294846
random,in,7.7e-05,8.866253,0.24810009,0.23226601,0.01583409
random,in,3.1e-05,9.56544,0.31066774,0.29931803,0.01134972
random,in,0.000127,5.844931,0.12372738,0.1289166,0.00518922
random,in,0.001394,4.463784,0.20149402,0.2035524,0.00205839
random,in,8.2e-05,9.624801,0.3365468,0.32759339,0.00895341
random,in,2.6e-05,9.243921,0.21117236,0.21478128,0.00360892
random,in,6.5e-05,9.848963,0.24114753,0.24284731,0.00169978
random,in,0.000249,8.349349,0.28382634,0.2916566,0.00783026
random,in,0.000183,9.127382,0.20728875,0.21560934,0.00832059
random,in,1.2e-05,9.44577,0.18725818,0.18814657,0.00088839
random,in,3.7e-05,9.523472,0.381707,0.38710692,0.00539992
random,in,4.7e-05,9.717659,0.19063044,0.18520462,0.00542582
random,in,0.0001,10.110918,0.21436344,0.2135452,0.00081823
random,in,0.000111,10.167099,0.15984607,0.16023872,0.00039265
random,in,1.4e-05,9.723701,0.21831334,0.22134914,0.0030358
random,in,0.000209,8.296877,0.22068138,0.21949652,0.00118486
random,in,3.9e-05,8.816066,0.277284,0.27557848,0.00170552
random,in,1e-05,9.978217,0.24903874,0.25012271,0.00108398
random,in,0.000466,10.241137,0.26046222,0.25645609,0.00400613
random,in,2.6e-05,9.040439,0.19190519,0.19066882,0.00123637
random,in,3.6e-05,7.969192,0.31796394,0.32924567,0.01128173
random,in,0.000915,10.727892,0.10416133,0.1451972,0.04103586
random,in,0.001463,12.032159,0.14990835,0.13126296,0.01864539
random,in,0.001197,11.953591,0.19013711,0.22294795,0.03281084
random,in,3e-06,10.075715,0.22299264,0.21883094,0.0041617
random,in,4.6e-05,9.753247,0.2841121,0.28770598,0.00359388
random,in,2e-06,9.553397,0.2706764,0.26919174,0.00148466
random,in,1.4e-05,9.988158,0.27674517,0.28340093,0.00665576
random,in,0.000259,6.712591,0.14758418,0.12782337,0.01976081
random,in,0.000272,7.548665,0.25689607,0.22708122,0.02981486
random,in,1.9e-05,7.175654,0.28826817,0.28690574,0.00136243
random,in,9.3e-05,9.994928,0.19982106,0.19587958,0.00394147
random,in,2e-06,9.780579,0.35758837,0.36076334,0.00317496
random,in,3.3e-05,7.427053,0.33386601,0.3222879,0.01157811
random,in,0.000101,4.875347,0.26923801,0.26285781,0.00638019
random,in,1.5e-05,9.008933,0.29517755,0.31036952,0.01519197
random,in,1.4e-05,9.469415,0.22094346,0.22525292,0.00430946
random,in,0.000223,10.357582,0.24739045,0.27397201,0.02658155
random,in,8.9e-05,9.894459,0.19575396,0.18535595,0.01039801
random,in,1.2e-05,9.621173,-0.37170328,-0.38095159,0.00924831
random,in,4.6e-05,8.197655,0.25916794,0.23725133,0.0219166
random,in,4.1e-05,10.381356,0.11166198,0.13103382,0.01937184
random,in,1e-05,9.450611,0.39745813,0.39733559,0.00012253
random,in,0.000145,7.459691,0.16566181,0.12665794,0.03900387
random,in,0.00021,7.435014,0.17336553,0.19796129,0.02459576
random,in,6.8e-05,10.119737,0.16601463,0.17642472,0.01041009
random,in,7.6e-05,8.445025,0.19620977,0.17737385,0.01883592
random,in,0.000363,8.450521,0.26446245,0.27013316,0.0056707
random,in,2.9e-05,9.731065,0.35610884,0.35783411,0.00172527
random,in,6.1e-05,10.430157,0.16084375,0.15791466,0.00292908
random,in,0.000153,8.858402,0.39512125,0.38966422,0.00545703
random,in,0.000622,10.733643,0.25232077,0.24911292,0.00320785
random,in,1.5e-05,4.542682,0.22504472,0.24587882,0.0208341
random,in,0.00011,9.54624,0.10071825,0.14121014,0.04049189
random,in,0.000109,10.128293,0.26536956,0.26537218,2.62e-06
random,in,3.5e-05,9.803195,0.18309263,0.18112377,0.00196885
random,in,0.000113,8.088129,0.25117199,0.25319262,0.00202063
random,in,0.000235,7.56269,0.31526153,0.27793607,0.03732545
random,in,4.3e-05,7.955816,0.19413352,0.20087866,0.00674514
random,in,8e-06,7.501661,0.29821627,0.28664393,0.01157234
random,in,0.000163,10.332567,0.2923273,0.28471868,0.00760862
random,in,7.6e-05,10.090254,0.20604074,0.19675953,0.00928121
random,in,4.6e-05,9.895873,0.18731206,0.18573529,0.00157676
random,in,0.00045,5.436814,0.22286344,0.23410347,0.01124003
random,in,8e-06,8.519311,0.25040754,0.24563162,0.00477592
random,in,0.000104,8.321709,0.27255639,0.24821986,0.02433652
random,in,7.5e-05,8.331746,0.14146651,0.13161023,0.00985628
random,in,0.000104,9.035693,0.22204606,0.22432909,0.00228303
random,in,6.5e-05,9.610538,0.25498273,0.25348267,0.00150006
random,in,9e-06,5.660091,0.20142348,0.17774835,0.02367513
random,in,0.000199,9.472039,0.20152944,0.20487449,0.00334505
random,in,5e-05,9.574302,0.25331771,0.25338736,6.966e-05
random,in,1.6e-05,7.520493,0.33449123,0.33491442,0.00042319
random,in,3e-06,8.552163,0.2510946,0.26092064,0.00982605
random,in,0.000207,10.069264,0.17878281,0.16290581,0.015877
random,in,0.000482,5.908373,0.27098132,0.27629237,0.00531105
random,in,0.001175,11.474936,0.1414422,0.1582235,0.01678131
random,in,0.000114,9.387164,0.42087115,0.41275768,0.00811347
random,in,0.000117,8.236418,0.15995494,0.13018864,0.0297663
random,in,1e-06,9.718174,0.20138816,0.20105808,0.00033008
random,in,9.9e-05,8.039223,0.08728477,0.10495376,0.01766899
random,in,1.7e-05,10.055816,0.21102854,0.21062728,0.00040126
random,in,0.000477,7.170007,0.27627825,0.27476111,0.00151715
random,in,0.000125,9.478755,0.24031001,0.23831183,0.00199818
random,in,4e-06,9.807529,0.36032347,0.35904896,0.00127451
random,in,0.000348,9.522347,0.36049573,0.35760495,0.00289078
random,in,9.9e-05,9.901455,0.22302158,0.23004848,0.0070269
random,in,1e-06,10.001117,0.22716611,0.21112706,0.01603904
random,in,0.000489,10.723989,0.2609219,0.26763596,0.00671406
random,in,0.000204,6.193864,0.30973278,0.22779099,0.08194179
random,in,9e-06,9.467363,0.22475407,0.22326159,0.00149247
random,in,6.1e-05,9.647117,0.26940168,0.26397648,0.00542519
random,in,0.000257,5.920845,0.45219399,0.45897285,0.00677887
random,in,1.1e-05,10.060592,0.19591468,0.19497047,0.00094421
random,in,0.00027,8.667165,0.27032297,0.2777045,0.00738154
random,in,1.4e-05,9.698121,0.23896453,0.24708248,0.00811795
random,in,0.000343,5.331159,0.28759407,0.28456725,0.00302683
random,in,2e-06,9.237288,0.22676702,0.22629894,0.00046808
random,in,2.2e-05,8.905536,0.32067924,0.30677003,0.01390921
random,in,0.000312,4.784018,0.22786079,0.24104396,0.01318317
random,in,6e-05,9.783866,0.32856643,0.32741587,0.00115056
random,in,1.1e-05,9.981338,0.22606381,0.22472096,0.00134285
random,in,0.000124,7.305748,0.17668894,0.18581781,0.00912888
random,in,2.5e-05,8.888174,0.31035004,0.31690614,0.0065561
random,in,0.000311,5.24944,0.1778093,0.17632698,0.00148231
random,in,0.000644,6.80142,0.05967261,0.06509212,0.00541951
random,in,2e-06,9.919789,0.26977405,0.27238053,0.00260648
random,in,7.2e-05,9.702907,0.34982327,0.34112543,0.00869784
random,in,9e-06,9.990161,0.2732687,0.27121598,0.00205271
random,in,0.000116,8.268269,0.22266443,0.2072434,0.01542103
random,in,3e-05,10.025967,0.3030182,0.31008454,0.00706635
random,in,7.5e-05,8.85662,0.12046475,0.13359059,0.01312584
random,in,1.2e-05,9.620812,0.34688252,0.34594398,0.00093854
random,in,1.9e-05,8.287416,0.24688427,0.23821443,0.00866984
random,in,4.4e-05,9.303178,0.2513975,0.25024253,0.00115497
random,in,0.00011,8.836359,0.36631962,0.35968634,0.00663329
random,in,3.2e-05,9.170548,0.14491075,0.17245054,0.02753978
random,in,2.6e-05,10.01322,0.25213458,0.25319282,0.00105824
random,in,2e-05,11.643024,0.21928083,0.2449316,0.02565078
random,in,3e-05,7.105802,0.22643062,0.22806184,0.00163123
random,in,0.000252,6.632689,0.21718341,0.22453008,0.00734667
random,in,6.6e-05,10.230414,0.1998162,0.19569279,0.00412342
random,in,9.3e-05,9.914019,0.23657482,0.23585881,0.00071601
random,in,2.4e-05,9.781619,0.27836846,0.28989786,0.0115294
random,in,2.1e-05,10.224972,0.26600633,0.26211115,0.00389518
random,in,0.000203,6.407564,0.27785807,0.27385083,0.00400724
random,in,0.000435,6.286015,0.23855115,0.24735731,0.00880616
random,in,0.00084,6.00019,0.26614785,0.26740195,0.00125409
random,in,6e-05,9.926214,0.27974757,0.28041268,0.00066511
random,in,5.1e-05,9.72573,0.28422733,0.2756358,0.00859153
random,in,6e-06,8.630524,0.27119334,0.27726647,0.00607312
random,in,4.9e-05,9.810599,0.16869562,0.16165915,0.00703647
random,in,7.9e-05,10.127439,0.25396556,0.244096,0.00986955
random,in,0.000222,7.226285,0.26483286,0.26904028,0.00420741
random,in,1.3e-05,7.609096,0.3140701,0.32373269,0.00966259
random,in,6.5e-05,10.105781,0.35571634,0.36506939,0.00935305
random,in,1e-06,9.948924,0.21473214,0.2280649,0.01333276
random,in,0.000143,7.684083,0.28068018,0.27633795,0.00434222
random,in,0.000234,4.624751,0.18757846,0.19506393,0.00748547
random,in,8e-06,6.894568,0.30422349,0.31103021,0.00680673
random,in,2e-05,9.939768,0.17635249,0.16956204,0.00679045
random,in,0.000267,10.367286,0.23897358,0.20079458,0.038179
random,in,1.5e-05,10.131884,0.19941615,0.20513464,0.00571849
random,in,2.2e-05,9.363965,0.36100005,0.35435151,0.00664854
random,in,4.5e-05,9.415331,0.24193719,0.24846441,0.00652722
random,in,0.000186,4.479473,0.23114334,0.23666272,0.00551939
random,in,3.5e-05,9.717162,0.36411999,0.36338302,0.00073697
random,in,8.9e-05,10.140037,0.11316598,0.1166716,0.00350562
random,in,3e-06,9.85062,0.26226579,0.27250817,0.01024238
random,in,0.000101,9.202494,0.27582813,0.26698778,0.00884034
random,in,7.5e-05,5.590913,0.25215522,0.21952783,0.03262739
random,in,2.6e-05,9.366792,0.33618554,0.33921044,0.0030249
random,in,3e-05,9.960684,0.26534209,0.25699633,0.00834576
random,in,7.1e-05,9.049976,0.29188925,0.28687118,0.00501807
random,in,2.7e-05,10.061726,0.3034659,0.29119088,0.01227502
random,in,0.000126,9.684074,0.20573724,0.20908562,0.00334838
random,in,4.3e-05,8.970439,0.21653162,0.22179668,0.00526505
random,in,0.000112,5.308878,0.24275274,0.24988219,0.00712944
random,in,5.4e-05,9.019414,-0.32167664,-0.33518474,0.0135081
random,in,4e-05,9.145295,0.24767243,0.23538687,0.01228557
random,in,5.8e-05,8.529992,0.13101735,0.12999791,0.00101944
random,in,0.000213,5.731556,0.23382551,0.23937672,0.00555121
random,in,7.6e-05,9.494078,0.22387614,0.22287035,0.00100579
random,in,1.9e-05,8.02126,0.14585972,0.16876225,0.02290253
random,in,7.4e-05,8.743277,0.3335767,0.33380655,0.00022985
random,in,4.7e-05,9.91999,0.28200521,0.28234114,0.00033593
random,in,0.00162,11.329437,0.197306,0.17989895,0.01740705
random,in,0.000443,7.189494,0.28005135,0.28904453,0.00899318
random,in,0.000134,8.434486,0.29209427,0.303716,0.01162173
random,in,4e-05,9.284881,0.37272481,0.36497699,0.00774783
random,in,7.4e-05,9.308114,0.2732436,0.26066555,0.01257806
random,in,6.4e-05,6.518937,0.24970907,0.25356891,0.00385984
random,in,0.00017,7.669593,0.32174016,0.31733618,0.00440398
random,in,4.3e-05,9.587047,0.20100025,0.20122212,0.00022187
random,in,4.7e-05,9.48775,0.24612577,0.24655467,0.0004289
random,in,0.000368,7.097621,0.32649561,0.32473208,0.00176353
random,in,0.000622,5.708704,0.47089167,0.4535589,0.01733277
random,in,0.000198,9.128652,0.31653869,0.31475876,0.00177994
random,in,4.2e-05,7.828049,0.28125791,0.25151651,0.0297414
random,in,3e-05,9.780056,0.22666636,0.2366687,0.01000233
random,in,2.2e-05,9.658877,0.18441116,0.18126398,0.00314718
random,in,0.000333,8.517855,0.26426049,0.25873573,0.00552476
random,in,0.000854,11.613932,0.15848429,0.13945045,0.01903384
random,in,2e-06,9.279726,0.23435886,0.24341667,0.00905782
random,in,0.000429,6.244374,0.27064696,0.25584538,0.01480158
random,in,8e-06,9.83506,0.223769,0.21841508,0.00535391
random,in,0.000143,8.934452,0.17423184,0.19792846,0.02369662
random,in,8.2e-05,9.411677,0.31150152,0.30554495,0.00595657
random,in,4.2e-05,9.970973,0.19097532,0.20006352,0.00908821
random,in,6e-06,9.492145,0.25730576,0.25292728,0.00437848
random,in,1.4e-05,9.668839,0.26390799,0.26106145,0.00284655
random,in,5.1e-05,9.731614,0.203737,0.19922092,0.00451608
random,in,1.9e-05,10.089344,0.26515588,0.26786644,0.00271056
random,in,0.000105,8.196774,0.23443731,0.209891,0.02454631
random,in,5.5e-05,9.600625,0.39429669,0.38998778,0.00430891
random,in,8e-06,9.703147,0.19774211,0.20090527,0.00316316
random,in,0.000102,7.744896,0.11141963,0.13144436,0.02002473
random,in,5.2e-05,9.998371,0.20303868,0.21128695,0.00824827
random,in,3.1e-05,10.020703,0.32081642,0.31760151,0.00321491
random,in,8e-06,9.464477,0.33828343,0.3398505,0.00156707
random,in,0.00105,4.429239,0.17762674,0.2233952,0.04576846
random,in,4e-06,6.917902,0.10892717,0.10016079,0.00876638
random,in,1e-05,9.159963,0.27634576,0.27564125,0.00070451
random,in,1.1e-05,9.88964,0.24978294,0.24823426,0.00154869
random,in,0.0001,8.352458,0.1518454,0.16504474,0.01319935
random,in,1.7e-05,9.727458,0.16840686,0.16430637,0.00410049
random,in,3.2e-05,9.680246,0.24263597,0.23840816,0.00422781
random,in,0.000165,8.327654,0.20456158,0.19737332,0.00718826
random,in,0.000553,10.7707,0.26279409,0.24179521,0.02099888
random,in,1e-06,9.921998,0.22344216,0.22626027,0.00281811
random,in,5e-06,9.745992,0.23258904,0.25012996,0.01754093
random,in,2e-05,9.318895,0.2034616,0.20556227,0.00210067
random,in,7.7e-05,9.781884,0.21463901,0.21999041,0.0053514
random,in,7.1e-05,9.950921,0.27184305,0.27379281,0.00194976
random,in,0.001067,10.861944,0.10034045,0.13655301,0.03621256
random,in,6.1e-05,9.54359,-0.33629939,-0.34272605,0.00642666
random,in,0.000112,7.145208,0.20342872,0.19645362,0.00697511
random,in,0.000263,6.748945,0.14576632,0.1540723,0.00830598
random,in,0.000156,6.827983,0.34910689,0.34897907,0.00012781
random,in,0.000209,7.183479,0.14102341,0.1440338,0.00301039
random,in,0.001108,5.461093,0.43660965,0.4329218,0.00368785
random,in,3.8e-05,9.497573,0.33606835,0.33411433,0.00195402
random,in,0.000582,5.365171,0.12863207,0.13834785,0.00971579
random,in,0.000205,9.618047,0.23352585,0.22841284,0.005113
random,in,0.000437,10.293821,0.3013058,0.31260456,0.01129876
random,in,9.6e-05,8.555443,0.29464363,0.29100644,0.00363718
random,in,0.000123,9.463906,0.32896998,0.31285584,0.01611415
random,in,1e-06,9.96137,0.22028767,0.2215447,0.00125703
random,in,9.9e-05,8.882397,0.25460932,0.24357275,0.01103657
random,in,4.4e-05,9.974951,0.29727597,0.28926518,0.00801079
random,in,5.7e-05,5.490371,0.4089074,0.4218942,0.01298679
random,in,2.8e-05,10.168476,0.24999516,0.25773606,0.0077409
random,in,9.2e-05,8.650432,0.25052595,0.25220104,0.00167508
random,in,2e-06,9.448633,0.21173229,0.21128155,0.00045075
random,in,0.000165,8.08022,0.20652154,0.1961506,0.01037094
random,in,1e-06,6.750704,0.17400319,0.1355372,0.03846599
random,in,0.000369,7.765677,-0.31486501,-0.29280246,0.02206256
random,in,2.7e-05,9.839589,0.3169328,0.31921262,0.00227982
random,in,0.000197,9.212802,0.26712604,0.27615249,0.00902645
random,in,0.000198,5.366433,0.41841992,0.42014542,0.0017255
random,in,6.3e-05,11.069694,0.11432155,0.08737466,0.02694689
random,in,1e-05,9.936055,0.32280991,0.32086657,0.00194334
random,in,0.000151,7.731815,-0.32364756,-0.31943483,0.00421273
random,in,8.5e-05,9.562232,0.29201739,0.29542108,0.00340369
random,in,4.7e-05,6.097787,0.15913393,0.16191547,0.00278154
random,in,0.001285,6.686199,0.20113177,0.20479914,0.00366737
random,in,7.6e-05,7.851071,0.23930499,0.23807256,0.00123243
random,in,0.000853,10.604033,0.21856108,0.22453499,0.00597391
random,in,2.1e-05,8.925197,0.18518192,0.18801034,0.00282842
random,in,4.3e-05,8.990014,0.16900191,0.16883802,0.00016389
random,in,8.8e-05,8.401036,0.26627849,0.24911243,0.01716606
random,in,2e-06,9.180616,0.28587671,0.28026994,0.00560677
random,in,0.000102,5.448393,0.28579752,0.29062538,0.00482786
random,in,0.000206,10.079682,0.24892053,0.25090809,0.00198756
random,in,8.4e-05,7.283335,0.22361156,0.20918866,0.01442289
random,in,0.000124,10.737604,0.20970131,0.19582369,0.01387762
random,in,0.000476,4.243197,0.12422269,0.1157557,0.00846699
random,in,0.00012,4.999847,0.2562234,0.26908059,0.01285719
random,in,2.9e-05,9.698369,0.19672492,0.19651548,0.00020944
random,in,4.3e-05,9.164526,0.23726464,0.23056611,0.00669853
random,in,3e-06,9.587122,0.25993795,0.26345913,0.00352117
random,in,2.4e-05,9.738177,0.20974543,0.21157465,0.00182922
random,in,0.000288,7.23263,0.14471799,0.13127206,0.01344594
random,in,5.4e-05,9.977794,0.29192856,0.28047376,0.01145481
random,in,9.2e-05,8.580323,0.29357819,0.26088737,0.03269082
random,in,0.000375,6.911563,0.22171268,0.21257196,0.00914072
random,in,4.6e-05,8.769307,-0.32745584,-0.34219411,0.01473828
random,in,1.3e-05,9.155535,0.28569526,0.2841977,0.00149756
random,in,1.8e-05,9.861134,0.27335721,0.2781814,0.00482419
random,in,5.9e-05,9.151216,0.28929258,0.27869863,0.01059395
random,in,2.6e-05,6.154377,0.22432247,0.21954936,0.00477311
random,in,8e-06,9.676107,-0.27040581,-0.26403603,0.00636978
random,in,3.5e-05,8.998873,0.21478042,0.21545574,0.00067532
random,in,5e-06,10.036918,0.26122639,0.26073671,0.00048968
random,in,0.000182,10.789729,0.18025071,0.15656195,0.02368876
random,in,3.8e-05,8.802293,0.17293479,0.17356786,0.00063307
random,in,1.7e-05,9.526963,0.35998099,0.3630534,0.0030724
random,in,3.1e-05,9.166894,0.30886984,0.30448511,0.00438473
random,in,0.0001,8.80171,0.22669543,0.22292901,0.00376641
random,in,4e-05,8.811337,0.12414021,0.13286261,0.0087224
random,in,1.9e-05,5.064639,0.20448941,0.21860971,0.0141203
random,in,1.2e-05,10.073257,0.28026868,0.28151597,0.00124729
random,in,0.000186,7.161211,0.24424574,0.25426764,0.0100219
random,in,0.000205,6.783977,0.29738757,0.28751082,0.00987675
random,in,1.8e-05,9.861042,0.30258022,0.30752237,0.00494215
random,in,0.000231,7.242197,0.24793836,0.23536584,0.01257251
random,in,4.1e-05,9.980005,0.21903987,0.20360205,0.01543782
random,in,6.4e-05,8.875058,0.25421606,0.25681574,0.00259968
random,in,8e-05,10.059487,0.21353702,0.24543395,0.03189693
random,in,2e-05,9.681543,0.25749607,0.25926048,0.00176441
random,in,0.000457,6.035412,0.28569759,0.26959056,0.01610704
random,in,2.1e-05,9.877726,0.24303661,0.24481452,0.0017779
random,in,8e-06,9.806141,0.1944925,0.19357038,0.00092212
random,in,7.8e-05,9.956233,0.23645415,0.23023001,0.00622414
random,in,0.000284,8.126035,0.26723359,0.26178063,0.00545296
random,in,1.4e-05,9.504643,0.23625949,0.25984303,0.02358354
random,in,2.7e-05,10.122264,0.31766225,0.31765734,4.9e-06
random,in,8e-06,9.644241,0.24910175,0.26487283,0.01577108
random,in,2.5e-05,10.218415,0.24294148,0.22651409,0.01642739
random,in,5.8e-05,9.187163,0.27619008,0.27461859,0.00157148
random,in,0.000284,10.612794,0.25259025,0.24825659,0.00433366
random,in,6.5e-05,8.79678,0.33677264,0.33111794,0.0056547
random,in,3.6e-05,9.973967,0.22528407,0.22766445,0.00238038
random,in,7.7e-05,10.14236,0.25507231,0.25662617,0.00155385
random,in,0.000127,7.138277,0.31502438,0.30888155,0.00614283
random,in,0.000252,8.242991,0.29208373,0.27335214,0.01873159
random,in,4e-06,7.012486,0.26924889,0.27046502,0.00121614
random,in,4.4e-05,9.772592,0.34657976,0.33801998,0.00855978
random,in,1.1e-05,9.209284,0.26478173,0.26612246,0.00134072
random,in,7.6e-05,8.639687,0.22784806,0.24483418,0.01698612
random,in,5.8e-05,9.295562,0.20974332,0.21182213,0.00207881
random,in,1.3e-05,9.683105,0.21284926,0.21690431,0.00405505
random,in,7.3e-05,9.599167,0.20089082,0.18703956,0.01385126
random,in,6.3e-05,9.401939,0.22360722,0.21966379,0.00394343
random,in,3.4e-05,9.692417,0.22974509,0.241859,0.01211391
random,in,2.2e-05,9.641455,0.2266283,0.22299562,0.00363268
random,in,3.8e-05,9.568494,0.16587502,0.14141296,0.02446206
random,in,1.1e-05,9.398682,0.34386625,0.34714013,0.00327387
random,in,0.000629,4.144135,0.29224535,0.28831612,0.00392923
random,in,2.6e-05,9.250557,0.31368665,0.31858102,0.00489437
random,in,1.5e-05,9.891513,0.24854314,0.25534568,0.00680254
random,in,2.5e-05,8.387238,0.28938264,0.32062756,0.03124492
random,in,4.7e-05,8.916956,0.26231413,0.25935605,0.00295809
random,in,0.000558,5.948338,0.27144581,0.25180591,0.01963991
random,in,1.3e-05,8.52992,0.25055662,0.20840133,0.0421553
random,in,1.4e-05,9.456601,0.21017965,0.20571323,0.00446642
random,in,0.000113,10.195326,0.24351229,0.22487752,0.01863478
random,in,4.8e-05,9.17235,0.21207093,0.21193186,0.00013906
random,in,0.000345,4.084992,0.23090203,0.23878922,0.00788719
random,in,6.9e-05,8.175491,0.30908628,0.31692342,0.00783714
random,in,0.000102,10.072933,0.31009826,0.30539233,0.00470593
random,in,0.001044,5.097152,0.28509241,0.27535529,0.00973713
random,in,4.9e-05,8.581729,0.20543678,0.21183618,0.0063994
random,in,4.7e-05,9.822465,0.15200799,0.18178737,0.02977939
random,in,2.6e-05,9.183302,0.26577935,0.27167691,0.00589756
random,in,9.3e-05,5.053079,0.12080828,0.16657668,0.04576839
random,in,1.3e-05,8.959888,0.22432443,0.2289814,0.00465697
random,in,7.5e-05,9.907103,0.26864188,0.27962454,0.01098266
random,in,7.4e-05,8.524168,0.21743577,0.22415332,0.00671756
random,in,5.4e-05,6.937448,0.27143796,0.28330602,0.01186805
random,in,0.000142,9.605798,0.20306078,0.20107383,0.00198695
random,in,4e-05,8.294664,0.17426123,0.18558684,0.01132561
random,in,1.6e-05,9.022027,0.24123428,0.24075978,0.0004745
random,in,1.3e-05,10.010328,0.21524113,0.21260266,0.00263847
random,in,0.000584,11.597608,0.2695263,0.23482036,0.03470594
random,in,1.5e-05,5.678908,0.2470678,0.1916163,0.0554515
random,in,1e-05,9.349877,0.34246322,0.33790746,0.00455576
random,in,1.4e-05,8.949545,0.21688152,0.21856052,0.00167899
random,in,1.2e-05,9.691232,0.3242878,0.32600569,0.0017179
random,in,4.8e-05,10.00441,0.28909981,0.28982239,0.00072258
random,in,0.00014,11.399295,0.1189149,0.15016159,0.03124669
random,in,9.3e-05,10.079499,0.19136826,0.18729039,0.00407787
random,in,6e-05,9.57215,0.30805752,0.31538011,0.00732259
random,in,3.9e-05,9.558011,0.31416153,0.30299383,0.01116769
random,in,0.000188,9.07981,0.31892902,0.3146239,0.00430512
random,in,0.000117,6.701309,0.19117397,0.19472073,0.00354677
random,in,9e-06,10.118316,0.1864905,0.19125953,0.00476903
random,in,1.8e-05,9.535547,0.21579011,0.22780396,0.01201385
random,in,5.5e-05,5.760701,0.4144389,0.41138828,0.00305062
random,in,9.6e-05,5.743964,0.38007695,0.35727289,0.02280406
random,in,0.000118,9.887432,0.29062524,0.27846246,0.01216278
random,in,0.000127,7.199768,0.27399342,0.26589514,0.00809828
random,in,1.5e-05,8.581002,0.30598215,0.30262283,0.00335932
random,in,4.9e-05,9.108919,0.24629051,0.24879695,0.00250644
random,in,5.9e-05,9.610347,0.20489978,0.2072246,0.00232483
random,in,0.000163,9.062783,0.36489361,0.36579603,0.00090242
random,in,8e-06,9.851399,0.21245433,0.25207587,0.03962154
random,in,0.000111,9.881753,0.32327741,0.31228196,0.01099545
random,in,5.3e-05,7.281228,0.27946376,0.27173292,0.00773085
random,in,0.000138,9.263081,0.28583235,0.29207779,0.00624544
random,in,3e-05,9.643518,0.23082879,0.22720289,0.0036259
random,in,0.000232,7.544547,0.21429095,0.21366254,0.00062841
random,in,6.8e-05,8.950684,0.24232442,0.24293703,0.00061261
random,in,0.000102,7.138425,0.15709647,0.12476877,0.0323277
random,in,1.5e-05,9.209328,0.23958336,0.23604253,0.00354084
random,in,2.4e-05,9.894352,0.27251632,0.27830038,0.00578406
random,in,3.6e-05,9.607509,0.24556777,0.25349714,0.00792937
random,in,7e-06,9.373777,0.27759078,0.27440693,0.00318385
random,in,0.000915,10.82135,0.24693545,0.24599847,0.00093698
random,in,7.2e-05,8.086953,0.21554101,0.21372887,0.00181213
random,in,1.1e-05,10.112035,0.29938502,0.2999717,0.00058668
random,in,2.5e-05,8.185866,0.28581201,0.28961068,0.00379866
random,in,4.6e-05,8.610483,0.25475015,0.23199479,0.02275536
random,in,0.000253,8.539251,0.22545952,0.22302923,0.00243028
random,in,2e-05,9.961001,0.2268059,0.22921391,0.00240801
random,in,3e-05,11.154064,0.25785412,0.25605366,0.00180047
