split,region,distance,axis,y_true,y_pred,abs_error
random,out,2.1e-05,9.141208,0.26347391,0.26819837,0.00472446
random,out,0.000121,9.067141,0.28116547,0.27729734,0.00386813
random,out,9.9e-05,9.925325,0.40786543,0.38912756,0.01873788
random,out,0.000199,9.754799,0.25646968,0.26152897,0.00505929
random,out,0.000117,10.13735,0.25626704,0.25057169,0.00569535
random,out,0.000161,9.541711,0.2025836,0.21173786,0.00915426
random,out,1.9e-05,9.47008,0.41965202,0.4103958,0.00925622
random,out,0.00022,9.310092,0.21203682,0.21178583,0.00025099
random,out,6e-06,9.964888,0.22566949,0.2248589,0.00081059
random,out,0.000145,9.248075,0.11803222,0.10340167,0.01463055
random,out,6.3e-05,9.65977,0.31555188,0.31422087,0.00133101
random,out,0.000141,9.168514,0.20511474,0.20830835,0.00319361
random,out,0.000171,8.031111,0.31096725,0.31005862,0.00090864
random,out,1.3e-05,9.025564,0.22434204,0.2148692,0.00947283
random,out,0.000109,7.894257,0.35275099,0.35421811,0.00146712
random,out,0.000218,7.181163,0.35344938,0.34494245,0.00850692
random,out,2.9e-05,9.777392,0.24435007,0.2363166,0.00803348
random,out,0.000141,9.189621,0.24896656,0.26054485,0.01157829
random,out,9e-06,8.985495,0.25392133,0.25192121,0.00200012
random,out,5.8e-05,9.424675,0.34094062,0.33023419,0.01070643
random,out,1.9e-05,9.950065,0.32897345,0.31550196,0.01347149
random,out,0.000158,8.509376,0.2126608,0.21095145,0.00170934
random,out,5.2e-05,9.424685,-0.32509854,-0.32827788,0.00317934
random,out,0.000133,9.128104,0.27209445,0.27697849,0.00488404
random,out,0.0002,8.081198,0.25393344,0.25021213,0.00372131
random,out,1.4e-05,9.503406,0.30402079,0.29798611,0.00603468
random,out,4.1e-05,9.545028,0.34917811,0.34581538,0.00336273
random,out,8.2e-05,7.340403,0.25144656,0.25851014,0.00706358
random,out,0.00027,10.290664,0.25706937,0.25250354,0.00456584
random,out,5.3e-05,9.191577,0.21522718,0.19819889,0.01702829
random,out,9.2e-05,9.828174,0.26414457,0.26824911,0.00410454
random,out,6.3e-05,9.924572,0.27264959,0.27283984,0.00019025
random,out,7.9e-05,7.95918,0.34116309,0.28600754,0.05515555
random,out,5.2e-05,9.272666,-0.32347379,-0.34349892,0.02002513
random,out,2e-06,10.121221,0.23714034,0.23656626,0.00057408
random,out,3.4e-05,8.814048,0.24231876,0.24767026,0.0053515
random,out,2.4e-05,9.681758,0.27136246,0.2732924,0.00192994
random,out,9.3e-05,9.045868,0.22217878,0.21615194,0.00602683
random,out,0.000134,9.842878,0.22147652,0.21773371,0.00374281
random,out,0.0,8.999238,0.2575327,0.26974014,0.01220744
random,out,0.00016,9.017612,0.24800451,0.25114704,0.00314253
random,out,6.9e-05,9.824797,0.28968446,0.29629922,0.00661476
random,out,5e-05,9.669476,0.23301203,0.22572475,0.00728728
random,out,0.000237,7.983338,0.34299662,0.34514047,0.00214385
random,out,2e-06,9.883741,0.33711327,0.34212296,0.00500969
random,out,1e-06,7.381874,0.24562191,0.26442738,0.01880548
random,out,2.8e-05,8.972951,0.2923592,0.29116232,0.00119688
random,out,7.7e-05,7.028287,0.43047871,0.4259829,0.00449581
random,out,7.8e-05,9.391301,0.32779744,0.32292082,0.00487662
random,out,1.5e-05,9.655869,0.20741809,0.205605,0.00181309
random,out,1e-05,9.175741,0.21560536,0.2090618,0.00654356
random,out,0.000141,9.219651,0.34636961,0.35285652,0.0064869
random,out,1.1e-05,6.512455,0.20872742,0.25361915,0.04489173
random,out,3.6e-05,9.242834,0.32793938,0.32753952,0.00039986
random,out,4.5e-05,10.300182,0.20556118,0.21042418,0.00486301
random,out,2.2e-05,10.140949,0.22476077,0.23462095,0.00986018
random,out,0.00033,10.220434,0.18781838,0.19516386,0.00734549
random,out,4e-06,9.47058,0.22617923,0.22577198,0.00040725
random,out,3.1e-05,7.341686,0.32401217,0.30521009,0.01880208
random,out,9e-06,9.645732,0.34373332,0.34957706,0.00584374
random,out,6e-06,9.751018,0.36702888,0.36490046,0.00212842
random,out,0.000108,9.474434,0.30303935,0.30720736,0.00416801
random,out,1.9e-05,9.464156,0.3510173,0.35452186,0.00350457
random,out,0.000122,9.426725,0.2515222,0.24696481,0.00455739
random,out,4.9e-05,9.644696,0.22178446,0.22077183,0.00101263
random,out,7e-06,10.14533,0.220912,0.21887682,0.00203518
random,out,4.7e-05,9.450017,0.31396413,0.32698239,0.01301826
random,out,1.2e-05,9.367331,0.26382456,0.26161084,0.00221372
random,out,0.000223,10.24459,0.22781151,0.22785761,4.61e-05
random,out,5.2e-05,7.222926,0.31741525,0.32019239,0.00277714
random,out,2e-06,10.042017,0.2514496,0.24192037,0.00952924
random,out,1.6e-05,9.434401,0.20396209,0.20257221,0.00138987
random,out,1e-05,9.950431,0.23172925,0.22118765,0.0105416
random,out,3.1e-05,9.541292,0.19698483,0.19561468,0.00137015
random,out,6.1e-05,9.413593,0.19883728,0.18292924,0.01590804
random,out,0.000249,7.111281,0.26039557,0.2386444,0.02175117
random,out,4.9e-05,10.197701,0.13147538,0.10473499,0.02674039
random,out,5.7e-05,7.208386,0.29294947,0.29887831,0.00592884
random,out,0.000101,9.519736,0.1776575,0.18521322,0.00755572
random,out,0.000205,6.858335,0.27329857,0.27667664,0.00337807
random,out,3e-06,9.846078,0.27629841,0.27185901,0.0044394
random,out,1.3e-05,9.776863,0.28194943,0.28011281,0.00183662
random,out,6.9e-05,9.501972,0.35721109,0.34660487,0.01060622
random,out,5.9e-05,9.149007,0.29231985,0.29221706,0.00010279
random,out,0.000136,8.511629,0.06828486,0.06905921,0.00077435
random,out,3.9e-05,9.161699,0.24540157,0.23897359,0.00642798
random,out,2.7e-05,9.423121,0.3755247,0.36793192,0.00759278
random,out,1.1e-05,10.17276,0.21748678,0.21072272,0.00676406
random,out,6.1e-05,10.06446,0.17837375,0.16793534,0.01043841
random,out,6.2e-05,8.683869,0.30948143,0.30124575,0.00823568
random,out,3.8e-05,9.376334,0.33137517,0.33235443,0.00097926
random,out,0.000122,9.636839,0.21465421,0.20758738,0.00706683
random,out,5e-06,8.562323,0.2011204,0.19331362,0.00780678
random,out,1.2e-05,9.882797,0.32946146,0.33097953,0.00151807
random,out,6.5e-05,8.979958,0.16153883,0.20279097,0.04125213
random,out,2e-06,9.564625,0.29152502,0.31604784,0.02452282
random,out,1.2e-05,9.36964,0.21095801,0.21168358,0.00072558
random,out,3.1e-05,9.56544,0.31066774,0.31907371,0.00840597
random,out,0.00011,9.809735,0.30304115,0.29060644,0.01243471
random,out,1.2e-05,7.237998,0.3325512,0.32647756,0.00607364
random,out,8.9e-05,9.040209,0.29494375,0.29323327,0.00171048
random,out,4.1e-05,9.962722,0.14285099,0.14037847,0.00247252
random,out,8e-06,9.939184,0.34625317,0.35359809,0.00734492
random,out,3.1e-05,9.40139,0.21149366,0.20770757,0.00378609
random,out,8.5e-05,9.650026,0.32716721,0.33068646,0.00351924
random,out,0.00031,8.819047,0.25571875,0.25481018,0.00090857
random,out,9.8e-05,9.105682,0.20947416,0.21262778,0.00315362
random,out,0.000528,6.076249,0.27832641,0.27490325,0.00342315
random,out,0.000172,9.266322,0.25588316,0.24767287,0.0082103
random,out,8.4e-05,9.494967,-0.32513089,-0.33623291,0.01110201
random,out,4.7e-05,9.151832,0.29808388,0.28498613,0.01309776
random,out,2.9e-05,10.164369,0.24360421,0.24231891,0.0012853
random,out,1e-06,9.71172,0.24767161,0.25233869,0.00466708
random,out,7.8e-05,8.091072,0.26111106,0.28362972,0.02251867
random,out,9e-05,9.913117,0.26860964,0.25665512,0.01195452
random,out,5.5e-05,9.270106,0.30994787,0.28769848,0.02224939
random,out,1.6e-05,9.306274,0.29390592,0.30007762,0.0061717
random,out,6e-06,10.061672,0.21587671,0.21118167,0.00469504
random,out,0.00015,8.550328,0.23198442,0.22930035,0.00268407
random,out,3.1e-05,9.742355,0.28046062,0.30943574,0.02897511
random,out,0.000163,7.654196,0.35468957,0.35849066,0.00380109
random,out,0.000255,9.295785,0.3052816,0.29470113,0.01058048
random,out,0.000104,10.236588,0.26252143,0.25653227,0.00598916
random,out,0.00026,8.147722,0.22760842,0.22303081,0.00457761
random,out,1e-05,9.03196,0.16246803,0.15880759,0.00366043
random,out,0.0,5.583572,0.34528185,0.36630093,0.02101908
random,out,5.8e-05,9.663364,0.15860724,0.15642271,0.00218453
random,out,4.9e-05,10.001512,0.22477345,0.22543339,0.00065993
random,out,5e-06,10.171431,0.19802064,0.19115843,0.00686221
random,out,8.3e-05,7.608941,0.30728441,0.30524133,0.00204308
random,out,1.6e-05,9.790945,0.31395705,0.31210867,0.00184838
random,out,7e-06,10.08921,0.37210332,0.35325356,0.01884975
random,out,0.000323,5.740738,0.3628858,0.35970441,0.00318139
random,out,4.5e-05,10.042097,0.20999332,0.20163037,0.00836295
random,out,9.2e-05,7.954447,0.32203971,0.29219507,0.02984464
random,out,8e-05,9.926531,0.25365539,0.25111484,0.00254055
random,out,1.4e-05,9.457073,0.34616608,0.36543822,0.01927215
random,out,0.000404,7.990012,0.24770793,0.23438129,0.01332664
random,out,3.9e-05,7.754451,-0.34811972,-0.3283342,0.01978552
random,out,2.2e-05,9.870893,0.22416605,0.22220591,0.00196014
random,out,5.2e-05,9.369878,0.22916686,0.21657628,0.01259058
random,out,6e-05,9.802083,0.34144927,0.33905802,0.00239125
random,out,3.6e-05,9.538814,0.2724553,0.25249796,0.01995734
random,out,9.3e-05,9.640425,0.22227543,0.21848634,0.00378909
random,out,9.8e-05,6.883377,-0.35822412,-0.35996733,0.00174321
random,out,0.000144,9.458626,0.09177078,0.09442506,0.00265428
random,out,1.7e-05,9.241317,0.23048094,0.2213363,0.00914464
random,out,0.000319,8.432047,0.25067559,0.27560744,0.02493185
random,out,0.000103,8.562844,0.35606636,0.35514379,0.00092258
random,out,6.4e-05,9.690349,0.24044012,0.23977128,0.00066884
random,out,8.1e-05,8.33221,0.28569201,0.28906216,0.00337014
random,out,1.6e-05,9.619959,0.22094932,0.21644926,0.00450006
random,out,0.00052,7.747852,0.09206376,0.13465634,0.04259257
random,out,7.9e-05,8.746951,0.28032148,0.27679099,0.00353049
random,out,5e-06,8.452342,0.20151233,0.19733502,0.00417731
random,out,4.4e-05,9.5105,0.37066035,0.37542975,0.00476941
random,out,5.5e-05,9.043559,0.32106804,0.31309096,0.00797708
random,out,1e-05,9.398608,0.20415476,0.19532186,0.00883291
random,out,4.5e-05,9.997905,0.25266743,0.25670048,0.00403306
random,out,0.000348,7.556897,0.20534398,0.21892736,0.01358337
random,out,2.1e-05,9.787698,0.30650215,0.31676124,0.01025909
random,out,2.6e-05,8.837389,0.34032056,0.34451817,0.00419761
random,out,1.2e-05,9.881005,0.19828003,0.19255165,0.00572839
random,out,0.000317,9.389232,0.29496553,0.28849927,0.00646626
random,out,1.6e-05,9.55815,0.23191843,0.22490919,0.00700924
random,out,4e-05,10.199986,0.23631794,0.23443852,0.00187942
random,out,2.1e-05,10.014332,0.23380883,0.23038419,0.00342464
random,out,0.00018,7.767619,0.34825751,0.34933709,0.00107958
random,out,7.7e-05,5.415977,0.40932023,0.41631172,0.0069915
random,out,0.000123,9.31124,0.17049781,0.17436761,0.0038698
random,out,1.9e-05,9.59101,0.31799317,0.33971209,0.02171892
random,out,2.9e-05,9.90592,0.25921761,0.25708268,0.00213494
random,out,0.000653,7.975216,0.39712486,0.39019893,0.00692593
random,out,5.1e-05,9.57979,0.19639028,0.19867389,0.0022836
random,out,3.4e-05,9.692417,0.22974509,0.22866017,0.00108492
random,out,1.2e-05,9.621154,0.39515649,0.38219384,0.01296266
random,out,0.000148,9.619057,0.2739745,0.27098166,0.00299284
random,out,4.5e-05,10.024847,0.21607289,0.22713109,0.0110582
random,out,4e-06,10.122122,0.25806343,0.26328339,0.00521996
random,out,9e-06,9.791709,0.16152492,0.16828499,0.00676008
random,out,0.0002,7.735656,0.21959917,0.23158521,0.01198604
random,out,1.6e-05,10.062548,0.29128206,0.28513929,0.00614277
random,out,1.5e-05,9.404507,0.26928697,0.27178233,0.00249536
random,out,6.4e-05,7.32406,0.24001548,0.23422772,0.00578777
random,out,7e-06,9.312129,0.24823364,0.24657019,0.00166345
random,out,1.7e-05,9.413468,0.23038768,0.22411321,0.00627447
random,out,0.000174,5.4698,0.22186477,0.16139822,0.06046655
random,out,5.6e-05,9.95824,0.34237193,0.34169762,0.00067431
random,out,3.8e-05,9.595288,0.3000326,0.29753654,0.00249607
random,out,2e-06,9.448633,0.21173229,0.20393638,0.00779591
random,out,0.000105,9.520421,0.20521532,0.20882983,0.00361451
random,out,0.0,9.439337,0.3504879,0.35917926,0.00869137
random,out,3.8e-05,10.284668,0.2360656,0.23155145,0.00451415
random,out,0.000289,8.723422,0.22489264,0.23381007,0.00891744
random,out,4.3e-05,10.121622,0.2536498,0.25917068,0.00552088
random,out,0.000101,9.999903,0.32153883,0.32015144,0.00138739
random,out,0.000161,8.732573,0.28487938,0.27334789,0.01153149
random,out,1e-06,9.722782,0.34594356,0.33930988,0.00663368
random,out,0.000287,7.013547,0.36017474,0.35249366,0.00768109
random,out,5.2e-05,8.923169,0.20422929,0.22052905,0.01629976
random,out,6e-06,9.593024,0.18518084,0.18722167,0.00204084
random,out,2.9e-05,9.724674,0.23831973,0.24075149,0.00243176
random,out,7e-06,10.136189,0.20801075,0.20646197,0.00154878
random,out,2.1e-05,8.706123,0.21514392,0.21047217,0.00467174
random,out,4.4e-05,8.297766,0.18331744,0.17446763,0.0088498
random,out,3.4e-05,9.60438,0.21689716,0.21306607,0.00383109
random,out,7e-05,5.536458,0.17266494,0.20414025,0.0314753
random,out,8.9e-05,9.129145,0.23744117,0.2333159,0.00412527
random,out,0.000196,6.087689,0.25433523,0.26963056,0.01529533
random,out,5e-05,8.761736,0.26344413,0.26321268,0.00023145
random,out,1.4e-05,8.772879,0.24864215,0.24984908,0.00120692
random,out,8.6e-05,9.352151,0.23184667,0.22180328,0.0100434
random,out,0.000147,10.201322,0.27933957,0.27150067,0.0078389
random,out,3.3e-05,9.515669,0.20189115,0.20181273,7.842e-05
random,out,9e-05,7.663916,0.31212885,0.31393068,0.00180183
random,out,2.5e-05,9.414959,0.37054123,0.36151106,0.00903017
random,out,1.5e-05,9.095492,0.29835639,0.29427119,0.0040852
random,out,0.000109,9.808813,0.23461352,0.23636919,0.00175567
random,out,1.8e-05,9.418554,0.35943592,0.36315599,0.00372007
random,out,0.000116,9.474412,0.2575774,0.25656554,0.00101186
random,out,6.5e-05,8.242885,0.24600709,0.22644703,0.01956006
random,out,3.2e-05,9.865345,0.20665225,0.20302631,0.00362594
random,out,1.4e-05,10.125599,0.21710989,0.20860982,0.00850007
random,out,3.4e-05,10.200104,0.167592,0.17265637,0.00506438
random,out,2.4e-05,10.00864,0.23575377,0.24255541,0.00680164
random,out,5.7e-05,9.646307,0.24318066,0.23558982,0.00759084
random,out,2.9e-05,9.956155,0.28377391,0.28426575,0.00049184
random,out,1.9e-05,9.704994,0.25634937,0.26495132,0.00860196
random,out,0.000179,6.414432,0.36004017,0.31889657,0.04114361
random,out,4.9e-05,9.477712,0.22846533,0.22319816,0.00526717
random,out,0.000412,7.947479,0.25417114,0.24805237,0.00611877
random,out,1.5e-05,9.653543,0.24046396,0.23511955,0.00534441
random,out,1.1e-05,9.205056,0.23315333,0.23640357,0.00325024
random,out,6e-06,9.546687,0.31769215,0.27147823,0.04621392
random,out,0.000153,7.989111,0.32002243,0.34381199,0.02378955
random,out,1e-06,9.685674,0.27943622,0.27567716,0.00375905
random,out,3.9e-05,8.953127,0.31269616,0.31733772,0.00464156
random,out,6.9e-05,9.108763,0.2328102,0.23994495,0.00713476
random,out,1.3e-05,8.52992,0.25055662,0.23189486,0.01866177
random,out,5.5e-05,9.670473,0.27293817,0.27436942,0.00143125
random,out,1.3e-05,9.941867,0.34762272,0.35566707,0.00804434
random,out,0.000107,9.148618,0.37496952,0.38215898,0.00718945
random,out,0.000112,8.105261,0.25239852,0.11080295,0.14159557
random,out,1.5e-05,9.958578,0.41169574,0.40652948,0.00516626
random,out,0.000326,6.047246,0.28617301,0.31095646,0.02478345
random,out,9.9e-05,9.694792,0.33940363,0.34582586,0.00642223
random,out,5.8e-05,9.771864,0.11992989,0.14211361,0.02218372
random,out,0.000193,8.717519,0.21873941,0.21835387,0.00038554
random,out,1e-06,9.807521,0.36798711,0.37331827,0.00533116
random,out,1.4e-05,10.026662,0.23055933,0.22436438,0.00619495
random,out,0.000736,8.180743,0.08550725,0.15660466,0.07109741
random,out,2.9e-05,9.149984,0.1837529,0.18043353,0.00331936
random,out,1e-06,9.765941,0.22687807,0.21997185,0.00690622
random,out,4.2e-05,10.230239,0.2263433,0.2260766,0.0002667
random,out,1.9e-05,8.453234,0.21260211,0.21323544,0.00063333
random,out,5.3e-05,8.975256,0.21102288,0.20785801,0.00316487
random,out,7.7e-05,5.80122,0.41794692,0.40290131,0.01504561
random,out,0.000112,8.085623,0.26854481,0.28457614,0.01603133
random,out,0.000134,7.225099,0.14983978,0.15903709,0.00919732
random,out,7.9e-05,9.03559,0.32272122,0.32438704,0.00166582
random,out,9.1e-05,7.804947,0.19536482,0.20072456,0.00535974
random,out,0.000122,10.243499,0.19427503,0.20566737,0.01139234
random,out,3e-06,9.810231,0.23945755,0.22530158,0.01415597
random,out,6e-06,9.77354,0.26845053,0.26634899,0.00210155
random,out,5e-06,9.976551,0.256429,0.26435753,0.00792853
random,out,5.3e-05,8.483933,0.224002,0.22686018,0.00285818
random,out,2e-05,9.558269,0.24762959,0.24755512,7.447e-05
random,out,1.7e-05,9.031972,0.28583236,0.28783074,0.00199839
random,out,3e-06,9.463175,0.32262523,0.3246459,0.00202067
random,out,0.000318,7.130873,0.22744343,0.24106736,0.01362392
random,out,8e-06,8.965402,0.2837351,0.28217838,0.00155672
random,out,0.00017,8.700492,0.32532464,0.32611252,0.00078788
random,out,5.7e-05,9.640366,0.31163744,0.3119854,0.00034796
random,out,0.000774,7.489669,0.19391116,0.2033539,0.00944274
random,out,4.9e-05,9.866939,0.31494444,0.31717779,0.00223335
random,out,1.2e-05,9.781269,0.22628843,0.22223835,0.00405007
random,out,0.000177,8.607276,0.30114333,0.30184106,0.00069773
random,out,0.000184,7.583652,0.20210474,0.2034956,0.00139086
random,out,1.7e-05,9.624028,0.15107814,0.16826145,0.01718331
random,out,5.1e-05,9.85306,0.2594769,0.26989347,0.01041657
random,out,2e-05,9.672483,0.240483,0.23936681,0.00111619
random,out,2.7e-05,8.112226,0.23343301,0.22967896,0.00375405
random,out,7.1e-05,7.534705,0.31884544,0.31693265,0.00191278
random,out,0.000133,7.961058,0.1912534,0.19562739,0.004374
random,out,6e-06,10.075382,0.35936839,0.35092743,0.00844097
random,out,0.000349,7.88819,0.16824117,0.16200562,0.00623554
random,out,1e-05,9.819957,0.1593122,0.15788473,0.00142746
random,out,1.5e-05,9.496351,0.34151594,0.3503457,0.00882976
random,out,8.4e-05,8.773142,0.23703581,0.23695653,7.928e-05
random,out,1.5e-05,6.112903,0.21672432,0.2377107,0.02098638
random,out,5.6e-05,8.941529,0.22404646,0.22107665,0.00296982
random,out,5.9e-05,8.901869,0.30832667,0.3021278,0.00619887
random,out,3.9e-05,7.991738,0.24932598,0.23817076,0.01115522
random,out,0.000111,9.600084,0.2452013,0.2444867,0.0007146
random,out,0.000105,9.603305,0.23244259,0.22510125,0.00734134
random,out,6.9e-05,9.989384,0.30356267,0.31044192,0.00687925
random,out,7e-06,8.006634,0.22696676,0.22376974,0.00319702
random,out,0.00013,7.823478,0.33432245,0.31015978,0.02416267
random,out,7.4e-05,9.851782,0.26608157,0.27221079,0.00612922
random,out,6.9e-05,7.619331,0.32887929,0.32620532,0.00267397
random,out,4.9e-05,10.159658,0.24224022,0.2444572,0.00221699
random,out,7e-06,9.2901,0.2313508,0.23137879,2.799e-05
random,out,6.1e-05,9.826625,0.24242083,0.24606759,0.00364676
random,out,0.000374,8.339348,0.14545957,0.15340022,0.00794065
random,out,0.000253,8.760762,0.27659533,0.276442,0.00015334
random,out,6.1e-05,9.144286,0.19658002,0.19338707,0.00319295
random,out,7.6e-05,9.947455,0.27450068,0.26800217,0.0064985
random,out,0.000236,6.814945,0.22083309,0.20511008,0.01572301
random,out,5.8e-05,10.104533,0.28969652,0.28993478,0.00023827
random,out,1.6e-05,9.762906,0.19452714,0.20576079,0.01123364
random,out,0.000178,8.113311,0.34360938,0.35403463,0.01042524
random,out,0.000106,10.108937,0.24893036,0.24192253,0.00700783
random,out,6.6e-05,7.447479,0.3715814,0.3831094,0.011528
random,out,0.000131,8.725258,0.33999006,0.33749798,0.00249209
random,out,0.000245,10.285936,0.25415781,0.24474435,0.00941346
random,out,7.1e-05,10.074041,0.28094635,0.2798759,0.00107045
random,out,2e-06,9.436244,0.20394213,0.206499,0.00255687
random,out,5.2e-05,9.962704,0.32388433,0.31800009,0.00588424
random,out,3.1e-05,9.214373,0.30503204,0.29153206,0.01349998
random,out,7.6e-05,9.516039,0.3563981,0.36114399,0.00474589
random,out,0.000131,10.117516,0.2918606,0.29390394,0.00204334
random,out,2.4e-05,9.874791,0.21017993,0.2036506,0.00652933
random,out,4e-06,10.11236,0.23651645,0.23621014,0.00030631
random,out,0.000104,9.23893,0.24039166,0.23617693,0.00421473
random,out,5.6e-05,8.128212,0.26145294,0.2546277,0.00682525
random,out,3.6e-05,10.119215,0.28825356,0.28185549,0.00639807
random,out,4.7e-05,8.387161,0.35372535,0.3527749,0.00095045
random,out,8.4e-05,8.994766,0.2049895,0.21842959,0.01344009
random,out,3.9e-05,8.196944,0.32337863,0.32232683,0.0010518
random,out,6.3e-05,6.716743,0.27460449,0.30846,0.03385551
random,out,3.3e-05,8.270865,0.1887421,0.18047577,0.00826633
random,out,1.4e-05,9.143952,0.23733822,0.2308654,0.00647282
random,out,0.000247,6.685591,0.45737425,0.46242963,0.00505538
random,out,6.8e-05,7.834572,0.29917867,0.31387257,0.01469391
random,out,8.5e-05,10.070589,-0.24648906,-0.28339581,0.03690675
random,out,7.5e-05,8.952654,0.25612116,0.25276039,0.00336077
random,out,3.7e-05,8.828177,0.34466583,0.35814062,0.01347479
random,out,2e-05,9.275692,0.22210727,0.22394961,0.00184234
random,out,5.3e-05,7.090303,0.07578894,0.08071317,0.00492423
random,out,3e-05,8.156349,0.32998762,0.31900412,0.0109835
random,out,7e-06,9.961478,0.19549951,0.1928145,0.00268501
random,out,3e-05,9.46834,0.19068696,0.18971771,0.00096925
random,out,6.1e-05,9.515411,0.31820141,0.31555973,0.00264168
random,out,9.9e-05,9.730018,0.2576675,0.27817995,0.02051245
random,out,7e-06,9.806269,0.38056818,0.3740753,0.00649288
random,out,1.2e-05,8.403315,0.23275451,0.24612437,0.01336987
random,out,1e-06,9.650923,0.20230442,0.18405326,0.01825116
random,out,1.1e-05,9.971102,0.32614208,0.32410395,0.00203813
random,out,5.4e-05,8.189895,0.24123353,0.25248946,0.01125593
random,out,1e-06,9.844919,0.34338922,0.35047005,0.00708083
random,out,2.8e-05,5.490934,0.16341001,0.19478991,0.0313799
random,out,5e-05,10.002942,0.21292044,0.21049532,0.00242512
random,out,0.000112,10.079719,0.18352917,0.18326006,0.00026911
random,out,5.6e-05,10.130029,0.18536178,0.18374699,0.0016148
random,out,1e-06,9.917261,0.34877137,0.30942641,0.03934496
random,out,8.5e-05,9.101652,0.23346528,0.22854637,0.00491892
random,out,0.000102,10.030938,0.22855542,0.22559898,0.00295644
random,out,1e-05,8.744605,0.22220778,0.22658396,0.00437618
random,out,7e-06,9.494318,0.22732546,0.2266121,0.00071336
random,out,4e-06,9.681653,0.33499402,0.33419877,0.00079525
random,out,3.2e-05,9.634819,0.22268774,0.2217712,0.00091654
random,out,2.6e-05,9.177718,0.24113157,0.24277737,0.00164579
random,out,8.9e-05,9.22533,0.20814593,0.20366648,0.00447945
random,out,3.6e-05,9.208282,0.28751387,0.28126102,0.00625285
random,out,6.8e-05,7.439324,0.3547724,0.3401248,0.0146476
random,out,1.3e-05,9.852489,0.24534379,0.24320944,0.00213435
random,out,0.000106,6.708947,0.09895658,0.13426907,0.03531249
random,out,6.4e-05,8.166697,0.09197543,0.18341589,0.09144046
random,out,5.3e-05,9.541327,0.20207759,0.19599504,0.00608255
random,out,6e-06,8.826961,0.1512552,0.14424873,0.00700648
random,out,4.7e-05,9.525246,0.33310122,0.33345202,0.00035081
random,out,4e-05,9.968005,0.34091755,0.34473669,0.00381914
random,out,2.9e-05,8.811557,0.17878001,0.17833738,0.00044263
random,out,0.000133,9.985622,0.20561083,0.19866145,0.00694938
random,out,0.000335,7.985408,0.34353172,0.33021168,0.01332004
random,out,2e-06,8.835196,0.31083359,0.32031611,0.00948252
random,out,0.000268,8.845258,0.30527522,0.28914448,0.01613075
random,out,1.1e-05,9.781675,0.29075133,0.28974206,0.00100927
random,out,5.8e-05,7.53864,0.35200704,0.31838047,0.03362657
random,out,0.000115,9.766378,0.34192785,0.34475593,0.00282808
random,out,4.3e-05,9.200075,0.23593626,0.23309178,0.00284448
random,out,1.5e-05,9.485264,0.23801124,0.23387477,0.00413647
random,out,4e-06,10.055632,0.26192077,0.2619971,7.633e-05
random,out,8.7e-05,5.965529,0.27286058,0.27252454,0.00033604
random,out,2.9e-05,9.526916,0.20809786,0.20909883,0.00100097
random,out,2e-06,10.085184,0.19273572,0.19479368,0.00205796
random,out,0.000464,6.468605,0.41474005,0.41018463,0.00455543
random,out,2.9e-05,9.082679,0.17373043,0.16493256,0.00879787
random,out,4.4e-05,9.952754,0.28872455,0.28679363,0.00193091
random,out,1.5e-05,9.467638,0.35796121,0.34571876,0.01224245
random,out,2e-06,9.02394,0.30620848,0.30715163,0.00094316
random,out,2e-06,8.911938,0.30016703,0.30036313,0.0001961
random,out,3.1e-05,9.323367,0.21501451,0.21370822,0.00130629
random,out,1e-05,9.719715,0.2309194,0.228165,0.0027544
random,out,0.000115,7.776146,0.32994753,0.33089107,0.00094355
random,out,2e-06,9.980366,0.23189821,0.22560499,0.00629322
random,out,5.8e-05,10.131432,0.25604789,0.25020724,0.00584065
random,out,4.3e-05,10.17719,0.26489705,0.26294505,0.001952
random,out,1.6e-05,9.721488,0.19580736,0.19649575,0.00068839
random,out,4.9e-05,9.001451,0.3003057,0.30114614,0.00084043
random,out,0.000383,6.225745,0.23277792,0.18168738,0.05109054
random,out,2.8e-05,9.920286,0.24354776,0.24250459,0.00104317
random,out,1e-05,8.62282,0.24789506,0.25674958,0.00885453
random,out,5e-06,9.949543,0.27915921,0.27552046,0.00363875
random,out,1e-05,10.246487,0.25321828,0.26308017,0.0098619
random,out,2.4e-05,9.69707,0.28394168,0.29201031,0.00806863
random,out,3e-05,10.33298,0.23158287,0.2285311,0.00305177
random,out,7.4e-05,8.964358,0.12264569,0.12909478,0.00644909
random,out,6e-06,9.677041,0.29242385,0.29660187,0.00417802
random,out,2.4e-05,9.439376,0.19483296,0.19727426,0.0024413
random,out,3.4e-05,9.758921,0.33971612,0.32938433,0.01033179
random,out,2.9e-05,9.765705,0.34173836,0.34601704,0.00427868
random,out,8.2e-05,7.641099,0.3339743,0.34469904,0.01072474
random,out,1e-06,10.029267,0.25202426,0.25836343,0.00633917
random,out,0.000175,7.979644,0.34450717,0.34823715,0.00372998
random,out,1.3e-05,9.984322,0.21339629,0.21102286,0.00237343
random,out,0.000102,10.178394,0.30395308,0.3113205,0.00736742
random,out,1.3e-05,8.616892,0.2285185,0.28125029,0.05273179
random,out,1e-06,9.506773,0.34297941,0.34955848,0.00657907
random,out,0.000187,7.023005,0.22871008,0.22759233,0.00111776
random,out,0.000271,8.715497,0.17711128,0.16511439,0.01199689
random,out,3.1e-05,10.097453,0.22405194,0.22439505,0.00034311
