split,region,distance,axis,y_true,y_pred,abs_error
random,in,0.000112,8.747352,0.25977476,0.2659999,0.00622514
random,in,3e-05,10.110667,0.22588113,0.23245066,0.00656953
random,in,5e-06,9.997831,0.37645781,0.35967817,0.01677964
random,in,6e-06,10.394756,0.28871261,0.24153681,0.0471758
random,in,5.4e-05,9.215442,0.10325644,0.11654224,0.0132858
random,in,1.2e-05,9.007209,0.19438582,0.20672358,0.01233776
random,in,0.000164,7.037477,0.24744102,0.25872782,0.0112868
random,in,4.2e-05,9.420134,0.40486777,0.41051277,0.005645
random,in,1e-06,9.938063,0.35771995,0.35949413,0.00177418
random,in,1.3e-05,9.623698,0.21987421,0.22197921,0.00210501
random,in,5e-06,9.025863,0.20607881,0.17373293,0.03234588
random,in,4.2e-05,9.960901,0.33609086,0.33969391,0.00360305
random,in,6.8e-05,5.569355,0.26498226,0.26189373,0.00308853
random,in,0.00024,10.070999,0.25187262,0.25634431,0.00447169
random,in,6.8e-05,8.987406,0.21929617,0.2287921,0.00949594
random,in,0.000121,7.037017,0.26375393,0.27062128,0.00686735
random,in,0.000358,4.112314,0.23350272,0.23578495,0.00228223
random,in,3.6e-05,9.917316,0.33898712,0.33681189,0.00217523
random,in,0.00029,7.854975,0.13171996,0.12637644,0.00534351
random,in,0.000105,10.888261,0.16437708,0.13868538,0.0256917
random,in,0.000136,8.50305,0.05311448,0.08527687,0.03216239
random,in,7.6e-05,10.127439,0.25396556,0.25575552,0.00178997
random,in,4.2e-05,10.063089,0.20891498,0.21158646,0.00267148
random,in,1.1e-05,9.582661,0.32932888,0.34670879,0.01737991
random,in,1.4e-05,9.069723,0.34623827,0.33329365,0.01294462
random,in,5.6e-05,9.9723,0.21064195,0.21317086,0.00252891
random,in,0.000149,11.83304,0.2116272,0.21378861,0.00216141
random,in,8.8e-05,9.316258,0.23655534,0.22896907,0.00758627
random,in,1.7e-05,9.593669,0.20870753,0.21234558,0.00363805
random,in,6e-06,7.697009,0.30435356,0.306711,0.00235743
random,in,0.000128,9.447168,0.35505255,0.34907094,0.00598161
random,in,0.000119,7.368522,0.25712401,0.23233193,0.02479208
random,in,0.000253,7.776332,0.31524732,0.31494914,0.00029818
random,in,4.1e-05,7.653568,0.28987285,0.21098031,0.07889254
random,in,2.6e-05,9.864336,0.24320651,0.2600775,0.01687099
random,in,0.000152,5.84946,0.27664358,0.27646713,0.00017645
random,in,0.000163,10.252275,0.27372406,0.26100758,0.01271648
random,in,0.000393,10.282342,0.22885561,0.23657622,0.00772061
random,in,0.0001,8.995366,0.22045188,0.21767397,0.00277791
random,in,4.7e-05,9.530635,-0.33201549,-0.33893309,0.0069176
random,in,1.6e-05,7.613043,0.21018941,0.18379915,0.02639026
random,in,0.000245,10.286333,0.23925364,0.23978422,0.00053058
random,in,4.5e-05,8.089267,0.2877614,0.27893652,0.00882488
random,in,0.000204,9.627249,0.25137522,0.25117506,0.00020016
random,in,9.1e-05,8.997748,0.22412478,0.23152804,0.00740326
random,in,3.1e-05,9.454282,0.19570982,0.19578602,7.619e-05
random,in,3.4e-05,9.705259,0.16783525,0.17339153,0.00555628
random,in,0.000116,4.256842,0.21985586,0.23354549,0.01368963
random,in,4.1e-05,9.307234,0.33600217,0.32912065,0.00688153
random,in,1.4e-05,8.429634,0.31768663,0.31920267,0.00151605
random,in,0.001453,11.242652,0.20195461,0.21721241,0.0152578
random,in,0.000103,7.643733,0.29470345,0.29302525,0.0016782
random,in,0.000289,5.046908,0.09920849,0.14102679,0.04181831
random,in,5e-06,9.940374,0.31110036,0.31264918,0.00154882
random,in,1e-05,9.444281,0.30130097,0.30304726,0.00174628
random,in,1.8e-05,9.40322,0.33439408,0.340367,0.00597292
random,in,2.1e-05,9.91899,0.27003726,0.27763004,0.00759277
random,in,4.7e-05,9.8789,0.31529517,0.30014123,0.01515394
random,in,7e-05,8.269181,0.2859933,0.27393363,0.01205968
random,in,0.000114,10.147713,0.10912226,0.10880348,0.00031878
random,in,6e-05,8.402112,0.28405503,0.27483283,0.0092222
random,in,0.000254,6.27865,0.25465569,0.23618237,0.01847332
random,in,9e-06,9.540886,0.194531,0.19427134,0.00025966
random,in,0.000185,9.386224,0.27802378,0.29044548,0.0124217
random,in,0.000939,10.555011,0.25474728,0.22754477,0.02720251
random,in,3.6e-05,9.869536,0.23149577,0.23132776,0.00016801
random,in,1.7e-05,5.121233,0.20432817,0.16413958,0.04018859
random,in,9.8e-05,9.081824,0.40883742,0.41774396,0.00890654
random,in,6.6e-05,7.456146,0.2208746,0.20759676,0.01327784
random,in,6e-06,9.524094,0.18967545,0.21320008,0.02352462
random,in,3.2e-05,8.679625,0.27374871,0.26818479,0.00556392
random,in,3.8e-05,8.764935,0.17447991,0.16051057,0.01396935
random,in,5e-06,9.538517,0.21976946,0.22371069,0.00394124
random,in,7e-06,9.461002,0.17777535,0.20407467,0.02629932
random,in,0.000161,7.450416,0.24596382,0.23016016,0.01580366
random,in,5.4e-05,9.706388,0.22446507,0.22908533,0.00462026
random,in,0.000354,5.000041,0.2065145,0.19439183,0.01212267
random,in,5.9e-05,9.71172,0.24767161,0.24690026,0.00077135
random,in,4.2e-05,10.085107,0.24580189,0.22223427,0.02356761
random,in,6.4e-05,9.297148,0.26135194,0.285407,0.02405506
random,in,8e-05,10.122896,0.28869547,0.29287646,0.00418098
random,in,0.00071,4.126561,0.13222703,0.15171026,0.01948323
random,in,0.000277,5.574551,0.26840509,0.29202746,0.02362236
random,in,4.5e-05,9.770099,0.30919229,0.30463226,0.00456002
random,in,0.000145,8.733002,0.30922775,0.32177882,0.01255107
random,in,3e-06,9.705934,0.22736107,0.2205768,0.00678428
random,in,0.000276,6.076249,0.27832641,0.27657784,0.00174857
random,in,2.6e-05,4.994728,0.16924914,0.18554818,0.01629904
random,in,0.00041,11.144629,0.16639009,0.16254733,0.00384276
random,in,7.9e-05,8.834655,0.17962159,0.16974122,0.00988037
random,in,0.000103,9.520255,0.35225861,0.38304876,0.03079015
random,in,9.8e-05,7.25419,0.14064745,0.14640663,0.00575918
random,in,0.000169,7.657993,0.27196306,0.28219265,0.01022959
random,in,3.7e-05,9.851195,0.24298674,0.23920062,0.00378612
random,in,0.000255,6.843829,0.19298772,0.19498226,0.00199453
random,in,2.8e-05,6.777886,0.28147993,0.2814007,7.923e-05
random,in,3.8e-05,9.413037,0.33883193,0.35376359,0.01493166
random,in,0.000146,8.965178,0.27574983,0.28433737,0.00858753
random,in,1.2e-05,9.284288,0.28196446,0.28056244,0.00140202
random,in,0.000137,10.203973,0.27688605,0.25278367,0.02410237
random,in,4.2e-05,6.817369,0.21424864,0.2090943,0.00515434
random,in,3.9e-05,9.879425,0.19606181,0.19613306,7.125e-05
random,in,7.1e-05,7.132831,0.32658096,0.33292384,0.00634288
random,in,0.001073,7.050415,0.11725572,0.09510009,0.02215563
random,in,7e-05,5.863523,0.20510792,0.21192309,0.00681517
random,in,1e-05,9.724592,0.16748718,0.18275649,0.01526931
random,in,9.4e-05,9.162202,0.23675115,0.23085181,0.00589934
random,in,2.9e-05,8.070039,0.23135835,0.22182902,0.00952934
random,in,5e-05,9.20968,0.2056857,0.20379532,0.00189037
random,in,0.000278,7.80093,0.38039567,0.3972339,0.01683822
random,in,4.5e-05,9.792328,0.21594456,0.21654829,0.00060372
random,in,0.000249,10.550697,0.19947659,0.19768413,0.00179246
random,in,5e-06,9.348366,0.27217409,0.27926109,0.007087
random,in,9.8e-05,9.444802,0.22017334,0.22495523,0.00478189
random,in,1.5e-05,9.095517,0.19262077,0.19231284,0.00030793
random,in,0.000338,11.393099,0.22132464,0.25427059,0.03294595
random,in,7e-06,9.957028,0.25488513,0.22790297,0.02698216
random,in,0.000105,8.623484,0.19026197,0.19428906,0.00402709
random,in,2e-06,9.436247,0.37538662,0.37664705,0.00126044
random,in,0.0001,6.901396,0.31865638,0.33858944,0.01993306
random,in,0.000304,7.08722,0.2465444,0.24274072,0.00380368
random,in,1.8e-05,10.103455,0.27114421,0.26685037,0.00429384
random,in,1.4e-05,9.970572,0.16796619,0.17555445,0.00758826
random,in,4.3e-05,10.889487,0.21138711,0.19802041,0.0133667
random,in,0.000112,7.72487,0.23926453,0.2401559,0.00089137
random,in,0.000266,7.837383,0.25937908,0.26001553,0.00063645
random,in,3.4e-05,9.5367,0.28558146,0.28397105,0.00161042
random,in,4e-06,5.050425,0.18925264,0.17865699,0.01059565
random,in,2.3e-05,9.003772,0.29852583,0.29777927,0.00074656
random,in,5.6e-05,9.883425,0.31753838,0.2998901,0.01764828
random,in,1e-06,10.04195,0.21311794,0.21720448,0.00408655
random,in,0.000189,4.30329,0.13469309,0.11933599,0.0153571
random,in,0.000182,8.831921,0.25126574,0.27261418,0.02134844
random,in,3e-05,9.870616,0.31987047,0.32719169,0.00732122
random,in,7.1e-05,9.219358,0.23653323,0.23492818,0.00160505
random,in,7.3e-05,9.5971,0.27574962,0.2852947,0.00954509
random,in,1.2e-05,9.997367,0.2261042,0.22457653,0.00152766
random,in,7.1e-05,7.781233,0.2977914,0.29700186,0.00078954
random,in,8e-06,9.512912,0.28787805,0.26825004,0.01962801
random,in,0.000151,6.754041,0.23060672,0.22320782,0.0073989
random,in,1e-05,9.660749,0.15099361,0.15115942,0.00016581
random,in,7.7e-05,6.218719,0.20658847,0.21375865,0.00717018
random,in,2e-06,9.992708,0.20608488,0.21259434,0.00650946
random,in,2.2e-05,9.345484,0.22265187,0.2231874,0.00053552
random,in,6.4e-05,8.197127,0.34634812,0.34488817,0.00145994
random,in,5.4e-05,9.891552,0.27168866,0.26143326,0.0102554
random,in,0.000135,9.452022,0.21975703,0.21808029,0.00167675
random,in,6.2e-05,9.309632,0.26516118,0.26484284,0.00031834
random,in,3.4e-05,9.093387,0.3408146,0.33793356,0.00288104
random,in,0.000173,7.700647,0.10104629,0.11152748,0.01048119
random,in,0.000416,4.508381,0.27961585,0.27901811,0.00059774
random,in,0.000162,10.70789,0.20595097,0.19047485,0.01547613
random,in,0.000177,9.251471,0.25509931,0.25372751,0.0013718
random,in,9.8e-05,7.346796,0.28974768,0.30005345,0.01030577
random,in,2.9e-05,9.31864,0.38381935,0.38662302,0.00280366
random,in,0.001195,6.397192,0.23965797,0.24159829,0.00194032
random,in,0.000129,9.20425,0.23933671,0.23825165,0.00108507
random,in,1e-06,10.142488,0.20127031,0.20742429,0.00615398
random,in,6.1e-05,9.020655,0.16717265,0.16545455,0.0017181
random,in,6.3e-05,7.357434,0.33667341,0.33766842,0.00099501
random,in,6e-05,9.176965,0.17209454,0.17565321,0.00355868
random,in,3e-05,9.067091,0.33660223,0.32500311,0.01159912
random,in,1.9e-05,9.274815,0.23130596,0.22644078,0.00486517
random,in,0.000301,10.631064,0.13090323,0.12800011,0.00290313
random,in,0.000664,11.141782,0.2582949,0.27403814,0.01574324
random,in,9.5e-05,10.043149,0.22391749,0.22970267,0.00578518
random,in,0.001041,10.808274,0.27620198,0.26235338,0.0138486
random,in,6.3e-05,9.605568,0.22615031,0.22901746,0.00286715
random,in,2.9e-05,7.840297,0.24509058,0.2456004,0.00050982
random,in,4.3e-05,9.864548,0.32854515,0.33485552,0.00631037
random,in,0.000244,5.464418,0.25463155,0.24217264,0.01245891
random,in,1e-06,9.600714,0.21352085,0.22908433,0.01556349
random,in,0.000103,8.881209,0.23871557,0.24392004,0.00520446
random,in,0.000231,8.278977,0.2867623,0.28959936,0.00283707
random,in,9e-06,9.733349,0.33134554,0.32559899,0.00574655
random,in,5e-06,9.863486,0.32627255,0.33001561,0.00374307
random,in,0.000137,10.396285,0.2238293,0.22601419,0.00218488
random,in,0.000214,5.929959,0.28865721,0.30145019,0.01279298
random,in,1.9e-05,7.639422,0.26100532,0.25986096,0.00114436
random,in,5.5e-05,10.093221,0.29473585,0.29593948,0.00120363
random,in,9.2e-05,6.606422,0.19064802,0.19396997,0.00332195
random,in,1.9e-05,9.663643,0.23992886,0.24011975,0.00019089
random,in,3.3e-05,7.564412,0.12915336,0.13986423,0.01071087
random,in,0.000199,8.952041,0.17569262,0.18473445,0.00904184
random,in,8.3e-05,10.103228,0.22383382,0.22356346,0.00027037
random,in,3e-05,9.025904,0.35103132,0.33476251,0.01626881
random,in,0.00013,7.72672,0.35849396,0.35031029,0.00818368
random,in,9e-05,7.664062,0.21237035,0.20856837,0.00380198
random,in,0.000183,4.785774,0.15402522,0.16905571,0.01503049
random,in,0.000129,11.383847,0.24961915,0.24331841,0.00630074
random,in,5e-06,7.094117,0.35547346,0.36747069,0.01199723
random,in,0.000136,9.77142,0.29910547,0.30002924,0.00092377
random,in,1.9e-05,7.466003,0.27798951,0.25063119,0.02735832
random,in,0.000192,6.838916,0.13101072,0.14269895,0.01168823
random,in,3.2e-05,9.606431,0.3280505,0.32814768,9.718e-05
random,in,4.1e-05,9.03831,0.15771888,0.18281413,0.02509525
random,in,0.000384,5.280412,0.24427206,0.23430902,0.00996304
random,in,1.9e-05,10.183299,0.2891642,0.28665881,0.00250538
random,in,9.1e-05,9.59902,0.21908279,0.2128323,0.00625049
random,in,5.8e-05,9.436596,0.24054128,0.23096806,0.00957322
random,in,7.4e-05,11.001352,0.20788156,0.20349653,0.00438502
random,in,0.000155,8.139509,0.11428303,0.12759592,0.01331289
random,in,5e-06,9.723065,0.24398829,0.24367288,0.00031541
random,in,1.7e-05,9.210754,0.19964628,0.20153661,0.00189032
random,in,1.9e-05,10.014628,0.24341218,0.24482445,0.00141227
random,in,0.000187,7.031617,0.21529313,0.20216446,0.01312867
random,in,5.6e-05,7.848819,0.22559644,0.22070392,0.00489252
random,in,7e-06,9.518162,0.27216349,0.27908841,0.00692492
random,in,4.4e-05,8.757445,0.24765467,0.24614133,0.00151334
random,in,0.000119,9.008304,0.25981632,0.25553781,0.00427851
random,in,0.00115,4.442551,0.11963238,0.13563884,0.01600645
random,in,4.3e-05,9.988735,0.28569984,0.28336826,0.00233158
random,in,3.6e-05,9.687626,0.34793242,0.338171,0.00976142
random,in,0.0,9.537107,0.3197874,0.32215634,0.00236894
random,in,0.000767,5.060785,0.13303961,0.15440245,0.02136284
random,in,0.000694,7.820618,0.27788567,0.29192255,0.01403688
random,in,2.1e-05,8.429181,0.25551058,0.23550516,0.02000542
random,in,0.000481,4.525444,0.20823041,0.20412762,0.00410279
random,in,6e-06,9.537361,0.28342781,0.2817694,0.00165841
random,in,0.00047,5.238924,0.27744424,0.31108843,0.03364419
random,in,8.5e-05,9.190205,0.21557669,0.21294261,0.00263409
random,in,1.4e-05,10.205706,0.26922891,0.27490237,0.00567346
random,in,0.000531,7.033279,0.26995388,0.26878674,0.00116713
random,in,0.000233,6.69187,0.22443978,0.2210435,0.00339628
random,in,6.9e-05,6.549174,0.2709274,0.25101277,0.01991463
random,in,3e-06,7.20699,0.17198015,0.18586736,0.01388721
random,in,0.000299,11.709461,0.14452386,0.13176414,0.01275971
random,in,0.000429,10.364974,0.21262993,0.21225257,0.00037735
random,in,5.5e-05,9.930798,0.21417476,0.21976123,0.00558648
random,in,2.3e-05,9.09896,0.30675343,0.34337396,0.03662053
random,in,0.000361,6.446816,0.26620151,0.26900479,0.00280329
random,in,5.5e-05,8.961127,0.23987939,0.23645491,0.00342448
random,in,0.000332,9.565923,0.22046681,0.22379675,0.00332994
random,in,0.000121,6.844045,0.24163386,0.24089792,0.00073595
random,in,0.000184,7.957013,0.04569867,0.06189418,0.01619551
random,in,2e-06,7.542844,0.24077689,0.24030453,0.00047236
random,in,2.4e-05,9.39954,0.36317913,0.35361629,0.00956284
random,in,0.000124,5.335115,0.22662707,0.21902779,0.00759928
random,in,2.4e-05,9.998771,0.31944319,0.29848827,0.02095492
random,in,4.8e-05,10.174322,0.32545915,0.32493904,0.00052011
random,in,4.1e-05,9.512995,0.35020012,0.35504034,0.00484022
random,in,3.7e-05,9.992948,0.253039,0.2390973,0.0139417
random,in,5.6e-05,8.923377,0.24689521,0.24797179,0.00107659
random,in,4e-06,6.208951,0.19122603,0.15318433,0.0380417
random,in,0.000153,9.082933,0.29525537,0.29390021,0.00135515
random,in,8e-05,8.911051,0.16864085,0.1706743,0.00203346
random,in,0.000504,8.280995,0.20700369,0.21846278,0.01145908
random,in,8.4e-05,8.784416,0.25555732,0.25385075,0.00170657
random,in,9e-06,8.469297,0.24225475,0.24220024,5.451e-05
random,in,0.0,8.614692,0.25894964,0.27568264,0.016733
random,in,0.000289,5.173132,0.16643896,0.16866709,0.00222814
random,in,4e-06,8.306815,0.27355811,0.27352716,3.095e-05
random,in,2.1e-05,9.919792,0.17639719,0.18505055,0.00865335
random,in,5.5e-05,9.063135,0.14902212,0.15584025,0.00681813
random,in,0.000221,11.232762,0.13256483,0.12541386,0.00715096
random,in,0.000551,11.283924,0.11451645,0.11704808,0.00253162
random,in,3e-06,9.667217,0.37285242,0.39172197,0.01886955
random,in,2.9e-05,9.442875,0.4120673,0.40616829,0.00589901
random,in,0.000177,10.166372,0.21557002,0.22089128,0.00532126
random,in,0.000493,5.589456,0.25184892,0.25358616,0.00173724
random,in,0.000133,7.681671,0.25135123,0.25430282,0.00295159
random,in,0.00013,7.954238,0.24086746,0.23106479,0.00980267
random,in,3.4e-05,8.84099,0.30403063,0.30351795,0.00051269
random,in,1.1e-05,10.116948,0.30862596,0.30527174,0.00335422
random,in,5.4e-05,9.712144,0.19758654,0.19699262,0.00059392
random,in,0.000893,10.751454,0.21493445,0.22010988,0.00517544
random,in,6e-06,9.538499,0.16314774,0.17897542,0.01582768
random,in,4.4e-05,10.961364,0.10492536,0.13026926,0.02534389
random,in,0.001354,5.021708,0.22254462,0.22643101,0.00388639
random,in,8.3e-05,8.935541,0.32450618,0.31710343,0.00740275
random,in,0.0001,8.304025,0.21664504,0.21420887,0.00243617
random,in,1.2e-05,9.920376,0.09279908,0.10159277,0.00879369
random,in,3.6e-05,10.100232,0.19545799,0.19798195,0.00252396
random,in,7.1e-05,9.919343,0.22390008,0.22960087,0.00570079
random,in,0.000231,11.627135,0.12953135,0.13362338,0.00409203
random,in,0.001297,11.289555,0.21757716,0.22110393,0.00352677
random,in,0.000798,4.421363,0.29234272,0.29213666,0.00020606
random,in,0.000234,8.035498,0.23123101,0.23414739,0.00291639
random,in,4.4e-05,9.578718,0.22885327,0.23051175,0.00165848
random,in,0.000863,10.440444,0.16881935,0.19817957,0.02936022
random,in,0.000407,5.840972,0.09339398,0.19624539,0.10285141
random,in,0.000148,9.627501,0.34372453,0.33621111,0.00751342
random,in,2.5e-05,9.987595,0.17281788,0.20068119,0.02786331
random,in,9e-05,9.947568,0.24299481,0.24143972,0.00155509
random,in,0.000792,10.848655,0.19660176,0.21014211,0.01354035
random,in,2.9e-05,9.149984,0.1837529,0.17976163,0.00399127
random,in,2e-05,9.864585,0.4052573,0.4069983,0.001741
random,in,0.000102,10.178394,0.30395308,0.30934529,0.00539221
random,in,3.4e-05,9.998549,0.2455903,0.24856208,0.00297178
random,in,2e-05,9.745417,0.28964908,0.30090084,0.01125177
random,in,0.000277,10.274067,0.28591995,0.27165317,0.01426678
random,in,0.000145,8.268269,0.22266443,0.20821933,0.0144451
random,in,2.7e-05,8.731961,0.26755363,0.26670288,0.00085075
random,in,2.3e-05,9.946753,0.25101002,0.26059003,0.00958001
random,in,9.2e-05,9.51215,0.37612811,0.37927031,0.0031422
random,in,4e-06,8.187046,0.21159135,0.24376759,0.03217624
random,in,5.6e-05,9.664664,0.19519748,0.21059913,0.01540165
random,in,0.000124,11.6811,0.20115995,0.23794258,0.03678263
random,in,7.1e-05,7.776626,0.21618463,0.22469852,0.0085139
random,in,0.000122,9.052856,0.2066841,0.19975653,0.00692757
random,in,1e-05,10.097351,-0.2391224,-0.23127019,0.00785221
random,in,8e-06,7.916394,0.22946358,0.23495631,0.00549273
random,in,0.000557,11.552,0.17456128,0.14183767,0.03272362
random,in,0.000115,8.273244,0.1542373,0.18970722,0.03546992
random,in,9e-06,9.825298,0.27036261,0.25759281,0.0127698
random,in,0.000232,10.276497,0.29321878,0.29148843,0.00173035
random,in,4.7e-05,10.108861,0.17098428,0.17518022,0.00419594
random,in,1.5e-05,9.263618,0.10755441,0.10797888,0.00042448
random,in,3e-06,8.892373,0.11197829,0.08794161,0.02403668
random,in,2.4e-05,7.281143,0.20643261,0.25729068,0.05085806
random,in,3.3e-05,9.29636,0.34635253,0.35067467,0.00432214
random,in,1.2e-05,9.946735,0.38674075,0.40189906,0.01515831
random,in,5.6e-05,8.586382,0.19652979,0.22127997,0.02475018
random,in,0.000331,5.297662,0.16070758,0.162812,0.00210442
random,in,0.000231,7.242197,0.24793836,0.24587975,0.00205861
random,in,0.000477,5.464795,0.17836152,0.17966568,0.00130415
random,in,0.00062,7.635634,0.24659419,0.24847374,0.00187955
random,in,9.8e-05,7.182261,0.24813132,0.2423861,0.00574522
random,in,0.000934,12.046253,0.17651133,0.15661516,0.01989617
random,in,0.000134,8.768055,0.25099057,0.24937041,0.00162016
random,in,1.8e-05,9.217671,0.25881406,0.26652934,0.00771528
random,in,3.1e-05,7.315936,0.29617671,0.27542613,0.02075058
random,in,0.000202,9.396058,0.36287936,0.37146118,0.00858182
random,in,1.9e-05,10.085456,0.22618916,0.23253307,0.00634391
random,in,0.00017,7.336609,0.15578859,0.14295738,0.0128312
random,in,0.002118,4.444116,0.17601792,0.17204718,0.00397074
random,in,6.7e-05,9.175876,0.313433,0.31324076,0.00019224
random,in,7.9e-05,8.93877,0.26239731,0.25179554,0.01060177
random,in,0.000109,10.048212,0.27689332,0.27494414,0.00194918
random,in,6.4e-05,10.05043,0.28498334,0.2809593,0.00402404
random,in,8.5e-05,9.983103,0.27000411,0.26379268,0.00621143
random,in,0.000118,6.971893,0.28838263,0.29528793,0.0069053
random,in,0.000231,8.735914,0.31556612,0.32288818,0.00732207
random,in,4.6e-05,9.053963,0.30233034,0.30634507,0.00401474
random,in,7e-06,9.656963,0.32814653,0.28998594,0.03816059
random,in,0.000289,8.723422,0.22489264,0.23132208,0.00642944
random,in,0.000391,10.53309,0.21841415,0.21109847,0.00731568
random,in,1.1e-05,7.421091,0.33436911,0.34913363,0.01476452
random,in,0.000693,6.416638,0.24182506,0.21603094,0.02579412
random,in,0.000868,4.321617,0.29502094,0.30019491,0.00517397
random,in,3e-05,9.589993,0.25935875,0.26065226,0.00129352
random,in,1.2e-05,9.499456,0.21374095,0.21623406,0.00249311
random,in,3.6e-05,9.397571,0.34938891,0.35332649,0.00393758
random,in,7.1e-05,9.635087,0.33149429,0.34625725,0.01476296
random,in,2.4e-05,8.79678,0.33677264,0.33840063,0.00162799
random,in,3.6e-05,9.964978,0.28614371,0.29014083,0.00399712
random,in,0.000126,9.479871,0.27119615,0.28767555,0.0164794
random,in,1.1e-05,10.090273,0.24667909,0.24854063,0.00186155
random,in,0.000128,10.570563,0.26543563,0.26856223,0.0031266
random,in,0.000475,10.955322,0.20169361,0.22397798,0.02228438
random,in,5.9e-05,9.713704,0.25647843,0.2572949,0.00081648
random,in,7e-06,9.928008,0.14161249,0.14534824,0.00373576
random,in,7.4e-05,5.328851,0.17574352,0.13152352,0.04422
random,in,0.00012,5.306067,0.28529995,0.27806398,0.00723597
random,in,3.5e-05,9.636593,0.23480156,0.23994997,0.00514841
random,in,0.000398,6.307008,0.26991991,0.26814132,0.00177859
random,in,0.000124,9.30503,0.36700521,0.36774568,0.00074047
random,in,1.4e-05,9.100922,0.30752002,0.30699738,0.00052264
random,in,0.000114,9.817284,0.28940802,0.28157072,0.0078373
random,in,5.5e-05,9.439465,0.28723413,0.28240583,0.0048283
random,in,3e-05,7.495502,0.10841672,0.11149574,0.00307902
random,in,7.1e-05,7.433287,0.29348973,0.2974785,0.00398876
random,in,2.2e-05,9.670892,0.3642901,0.37276277,0.00847267
random,in,9.6e-05,8.269846,0.15977836,0.1776853,0.01790694
random,in,8.8e-05,9.583578,0.20595511,0.20836595,0.00241084
random,in,2.9e-05,9.689767,0.28673628,0.2855698,0.00116648
random,in,1.2e-05,8.695556,0.22816431,0.22875319,0.00058889
random,in,7e-05,9.805568,0.32874032,0.31911982,0.0096205
random,in,2.4e-05,9.965218,0.20082384,0.20036655,0.00045729
random,in,1.2e-05,7.950807,0.1617835,0.16990068,0.00811717
random,in,6.2e-05,9.36135,0.15064795,0.2012389,0.05059095
random,in,0.000493,8.18503,0.33132368,0.33126902,5.466e-05
random,in,0.000165,5.707376,0.15742425,0.1736904,0.01626616
random,in,0.000411,8.298755,0.33386552,0.34522906,0.01136354
random,in,6.2e-05,8.812038,0.23638777,0.24293029,0.00654252
random,in,2.5e-05,9.971729,0.13571418,0.13350001,0.00221417
random,in,1.2e-05,9.768074,0.23186601,0.23154364,0.00032237
random,in,0.000103,10.147197,0.30877868,0.31159649,0.00281781
random,in,0.000222,7.314848,0.25944021,0.24766472,0.01177549
random,in,0.000161,8.28775,0.2752372,0.27534474,0.00010754
random,in,0.000231,4.945912,0.21880127,0.21900366,0.00020238
random,in,3.7e-05,10.059142,0.29601121,0.29524283,0.00076838
random,in,0.000162,9.627479,0.41034657,0.40436872,0.00597785
random,in,0.000305,7.976272,0.23771647,0.22923279,0.00848368
random,in,1e-05,9.28751,0.23781286,0.23301693,0.00479592
random,in,3.2e-05,7.545653,0.28395615,0.27091907,0.01303708
random,in,0.000115,9.278698,0.33834429,0.34610742,0.00776312
random,in,4e-06,9.965811,0.24144812,0.24455417,0.00310606
random,in,0.000293,5.289973,0.14613044,0.16363942,0.01750898
random,in,3e-06,7.367242,0.2349586,0.24123992,0.00628131
random,in,8.3e-05,10.012496,0.35674681,0.36400247,0.00725566
random,in,7.5e-05,7.715534,0.2577666,0.25198403,0.00578256
random,in,6e-06,5.653348,0.27132352,0.25789429,0.01342923
random,in,0.001084,4.385598,0.11626107,0.13456995,0.01830888
random,in,0.000109,6.178724,0.24558712,0.24594962,0.0003625
random,in,0.000281,8.230474,0.18645187,0.19648563,0.01003377
random,in,3.8e-05,9.945907,0.17199655,0.17337077,0.00137422
random,in,0.0,9.712357,0.34092845,0.34651298,0.00558453
random,in,0.000134,8.834311,0.30250229,0.28436232,0.01813998
random,in,1.1e-05,9.904766,0.38271889,0.37462276,0.00809612
random,in,0.000352,8.517285,0.15201401,0.15976902,0.007755
random,in,1.4e-05,10.058612,0.3623553,0.36930398,0.00694869
random,in,1.9e-05,9.824497,0.25173896,0.262815,0.01107604
random,in,7.5e-05,9.614878,0.2368709,0.24248834,0.00561744
random,in,8.4e-05,10.187942,0.20887411,0.2115274,0.00265329
random,in,9.3e-05,10.233277,0.24334255,0.25223708,0.00889453
random,in,7.2e-05,8.986463,0.27901385,0.285876,0.00686215
random,in,0.000119,9.302682,0.1420434,0.19560625,0.05356285
random,in,3.1e-05,10.164041,0.19377629,0.17100296,0.02277333
random,in,4.2e-05,8.789823,0.23374427,0.23144412,0.00230015
random,in,1.9e-05,9.706603,0.22272004,0.22989426,0.00717422
random,in,0.000406,4.930256,0.17334631,0.17809379,0.00474748
random,in,0.000667,10.901567,0.12515055,0.13575861,0.01060807
random,in,4.4e-05,10.155182,0.21523715,0.23782264,0.02258548
random,in,1.2e-05,9.732077,0.19522954,0.19357475,0.00165478
random,in,0.000481,5.737745,0.21084649,0.2169387,0.0060922
random,in,8.4e-05,8.101465,0.25783544,0.2575631,0.00027234
random,in,0.000137,8.733015,0.24631812,0.2485466,0.00222848
random,in,3.7e-05,8.675051,0.23978522,0.23614611,0.00363912
random,in,1.7e-05,9.427276,0.37185981,0.37326326,0.00140345
random,in,5.2e-05,9.624801,0.3365468,0.33561333,0.00093347
random,in,4.7e-05,9.62964,0.12119371,0.12333744,0.00214373
random,in,1.7e-05,9.438328,0.16750524,0.16580408,0.00170116
random,in,1.4e-05,9.358364,0.22842137,0.23598467,0.00756331
